ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Borkou,Borkou Yala,TD0202,TCD0202,2019,21.00108813928183,,,
Borkou,Borkou Yala,TD0202,TCD0202,2020,22.99938007061804,,,
Borkou,Borkou Yala,TD0202,TCD0202,2021,31.000728938873262,,,
Borkou,Borkou Yala,TD0202,TCD0202,2022,12.000301704631166,,,
Borkou,Borkou Yala,TD0202,TCD0202,2023,16.99997655499027,,,
Borkou,Borkou Yala,TD0202,TCD0202,2024,29.00147703561297,,,
Borkou,Borkou Yala,TD0202,TCD0202,2025,30.0009055510278,,,
Borkou,Borkou Yala,TD0202,TCD0202,2026,26.0,,,
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,1999,,0.0,112.21599972276046,122.59784363043498
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2000,,2.9429999999999996,120.38966030823416,94.12139410275527
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2001,,32.312444444444445,99.94998328821806,116.04455295476706
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2002,,50.68511111111111,82.66878921893057,85.48034934497818
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2003,,1.7361111111111112,117.08459574336798,118.40635932392244
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2004,,4.862444444444445,100.99220629825145,77.18893631663894
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2005,,1.9872222222222224,111.27067815267702,109.72455492106148
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2006,,39.108666666666664,69.98862471529202,100.96123122803282
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2007,,5.3774444444444445,80.64588872790061,83.2221830783978
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2008,,1.021111111111111,101.71630628386832,90.6019318842836
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2009,,17.984333333333336,71.83180239059475,88.04349607150759
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2010,,1.425888888888889,95.16386955969526,130.7323627485519
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2011,,4.4527777777777775,91.32616629923128,124.47544999467462
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2012,,0.0517777777777777,117.36957057856992,112.24653235783283
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2013,,4.020888888888889,98.4130684312588,107.47355743627978
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2014,0.0,4.432666666666666,79.17391685675838,96.83590453640514
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2015,3.999830564604946,13.446444444444444,70.68221820167612,108.55030846243967
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2016,3.0001724856621292,1.1655555555555557,104.478955362593,117.43365804501178
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2017,0.0,0.7286666666666667,103.08242556756424,110.39739629845072
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2018,0.0,1.2436666666666667,104.2522293685542,116.9136141311027
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2019,6.000053670743407,0.3004444444444444,114.97163616824372,103.71424826105836
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2020,2.0000440607660908,4.1434444444444445,93.5462244656524,163.62007095045757
